EMP_ID,AGE,GENDER,STATUS,EMPLOYMENT,SUFFICIENT_INCOME,SALARY,TO_DO_COMPLETED,DAILY_STRESS,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,FLOW,DAILY_STEPS,SLEEP_HOURS,LOST_VACATION,PERSONAL_AWARDS,TIME_FOR_HOBBY,HEALTHY_DIET,WORK_LIFE_BALANCE_SCORE
5979,49,1,0,0,1,1,7,2,5,5,10,4,2,4,6,0,10,1,2,668.6
5980,34,1,2,0,1,0,6,5,0,5,2,0,10,6,5,10,0,0,5,587.2
5981,49,1,2,0,2,2,5,2,5,3,5,3,4,1,6,0,5,4,0,654.4
5982,52,0,3,0,2,2,6,1,4,2,2,5,5,7,9,0,5,10,2,691.9
5983,49,1,2,0,2,2,6,5,4,10,10,3,2,10,6,10,10,5,3,666.4
5984,49,0,1,1,1,1,8,3,4,4,2,2,4,3,8,0,7,4,1,621.2
5985,34,0,1,0,2,2,6,1,8,3,5,0,2,6,8,0,2,5,4,677.9
5986,49,0,1,0,1,1,5,2,6,3,7,3,6,3,8,3,0,0,4,628.0
5987,34,0,0,0,2,2,2,3,2,3,4,0,3,2,7,0,0,0,2,607.2
5988,34,0,0,1,2,2,2,3,2,3,4,0,3,2,7,0,0,0,2,607.2
5989,52,1,1,1,1,1,4,0,1,0,0,0,0,1,7,0,1,8,0,566.2
5990,49,1,2,1,1,1,8,3,3,10,10,6,7,10,7,4,9,7,5,698.9
5991,49,0,2,1,1,0,6,3,3,10,5,3,3,4,8,10,7,2,3,655.4
5992,34,0,2,1,2,2,8,2,6,10,10,7,2,8,8,0,6,4,3,736.1
5993,34,0,1,1,2,2,7,5,4,3,6,2,0,9,6,0,1,0,1,633.9
5994,52,0,0,0,1,0,6,3,9,10,10,6,2,4,8,0,10,3,3,696.2
5995,49,1,2,1,2,2,3,3,5,10,10,5,1,8,6,0,10,8,4,711.9
5996,49,0,2,1,2,2,6,3,8,8,6,4,7,9,7,7,7,8,4,714.0
5997,49,1,0,0,1,0,7,0,4,7,8,4,3,10,8,0,3,6,3,705.9
5998,49,0,2,0,2,2,8,3,6,3,10,1,4,6,8,0,2,8,2,691.5
5999,52,0,1,1,2,2,3,3,8,3,9,1,3,10,6,1,1,1,4,659.6
6000,52,0,2,1,2,2,3,3,8,3,9,1,3,10,6,1,1,1,4,659.6
6001,49,0,0,0,1,0,8,2,5,4,6,6,1,5,7,0,5,1,4,636.7
6002,34,0,1,1,2,2,10,3,3,2,10,2,0,10,8,0,5,1,1,654.9
6003,34,0,2,0,2,2,7,3,7,7,7,8,1,3,7,0,10,4,3,702.6
6004,49,0,2,0,2,2,10,3,5,4,9,4,3,7,7,8,7,1,2,659.2
6005,52,0,2,1,2,2,8,3,5,8,5,9,1,5,7,0,8,0,3,667.3
6006,52,0,0,1,1,0,8,3,10,5,10,2,6,7,7,0,2,5,4,715.3
6007,49,0,3,0,2,2,4,1,8,10,8,1,8,10,7,5,8,3,4,726.1
6008,52,0,0,0,1,0,9,2,10,5,2,2,4,10,7,0,10,2,5,712.5
6009,49,1,3,1,2,2,3,3,5,10,10,5,1,8,6,0,10,8,4,711.9
6010,34,1,3,0,1,1,7,2,4,8,8,4,6,10,6,0,7,9,4,702.1
6011,49,1,3,1,1,0,3,1,3,7,10,6,6,7,5,10,4,1,1,645.2
6012,34,1,3,1,2,2,2,3,3,1,2,4,3,8,7,0,3,5,2,640.7
6013,49,1,0,1,2,2,8,2,5,4,6,5,3,7,7,0,3,3,4,681.3
6014,49,0,1,0,1,1,3,0,5,4,7,8,5,3,7,3,4,4,1,655.0
6015,49,1,3,1,1,0,2,1,5,6,5,4,7,2,7,2,6,4,1,648.0
6016,34,1,1,0,2,2,5,3,10,3,10,5,4,5,6,5,5,1,2,670.5
6017,49,1,2,1,2,2,3,4,5,2,4,2,1,8,8,1,4,0,2,639.2
6018,34,0,2,1,2,2,5,1,7,2,8,5,5,6,8,4,2,3,3,674.5
6019,34,1,3,1,2,2,8,2,6,6,10,4,4,8,7,10,10,10,5,701.9
6020,34,0,1,1,1,1,0,3,1,1,1,0,0,1,7,5,0,0,1,523.7
6021,34,0,1,1,2,2,7,4,8,4,10,9,5,5,7,0,9,5,5,716.6
6022,52,0,0,1,2,2,3,2,10,8,10,2,0,2,7,0,5,1,4,661.6
6023,34,0,1,0,2,2,7,3,7,7,7,8,1,3,7,0,10,4,3,702.6
6024,49,1,2,1,1,1,5,3,4,10,2,1,2,2,6,3,10,6,3,622.3
6025,49,1,1,0,2,2,7,0,10,4,10,4,1,5,8,0,7,4,2,698.1
6026,49,1,1,1,2,2,7,0,10,4,10,4,1,5,8,0,7,4,2,698.1
6027,34,1,2,1,2,2,10,4,10,10,10,10,10,8,8,0,10,4,3,749.7
6028,34,0,0,0,2,2,9,3,4,10,2,6,2,4,8,8,8,3,2,682.6
6029,34,1,0,0,1,0,5,3,3,2,10,2,1,5,8,3,5,0,2,613.1
6030,52,0,0,1,2,2,9,2,8,9,10,2,1,10,6,0,10,1,3,710.6
6031,49,0,2,1,2,2,2,5,5,10,9,0,1,2,5,0,3,0,1,594.9
6032,49,1,3,0,1,1,0,2,2,2,10,10,2,10,6,0,10,5,2,700.4
6033,24,0,2,0,2,2,10,2,10,9,6,10,2,2,9,0,10,2,0,711.3
6034,34,1,0,1,2,2,4,2,3,0,5,4,2,4,7,8,7,2,5,629.7
6035,49,0,0,0,2,2,5,4,3,3,1,3,5,5,10,6,5,1,1,618.6
6036,34,0,0,1,2,2,6,4,2,7,5,4,1,10,7,10,4,2,5,661.5
6037,49,1,2,1,2,2,7,0,10,4,10,4,1,5,8,0,7,4,2,698.1
6038,34,0,0,1,2,2,2,2,10,3,10,4,6,5,6,0,4,1,1,651.8
6039,52,0,1,0,2,2,7,0,10,4,10,4,2,10,8,0,6,1,3,721.2
6040,34,0,1,0,1,1,8,5,3,5,7,1,1,2,7,10,2,1,5,583.4
6041,34,0,1,1,1,1,0,3,4,0,3,2,0,2,9,10,4,0,3,571.9
6042,49,0,1,1,2,2,7,0,6,4,5,5,2,7,8,0,10,2,5,707.0
6043,49,0,3,0,2,2,6,5,3,7,4,2,1,8,8,5,8,2,3,625.6
6044,52,0,0,0,2,2,10,2,5,10,10,5,4,10,6,0,10,7,5,768.4
6045,24,1,0,0,1,0,0,5,4,2,7,2,2,5,6,0,3,2,3,580.4
6046,24,0,2,0,1,0,0,5,4,1,7,2,6,2,4,3,3,5,4,620.2
6047,49,0,2,0,2,2,5,4,6,2,10,1,2,4,7,7,8,0,5,646.7
6048,49,1,2,1,2,2,3,4,4,0,8,0,0,4,6,0,1,0,5,619.3
6049,49,1,1,1,2,2,6,4,4,0,10,0,0,5,6,0,1,0,5,629.7
6050,34,1,3,1,2,2,5,3,8,0,5,0,4,8,7,4,2,2,4,656.0
6051,49,1,1,1,2,2,6,4,4,0,10,0,0,5,6,0,1,0,5,629.7
6052,49,0,3,1,2,2,8,3,10,0,7,0,0,2,6,0,10,3,2,673.3
6053,52,1,3,1,1,1,8,2,4,10,5,4,6,6,7,2,10,5,3,686.2
6054,52,0,2,0,2,2,8,3,8,10,10,4,9,8,7,8,5,8,5,715.5
6055,49,0,1,0,2,2,7,2,6,10,10,5,5,9,8,8,6,2,3,698.9
6056,52,0,2,0,2,2,7,3,4,2,5,3,2,5,7,10,2,4,4,621.4
6057,34,1,0,0,1,0,9,0,3,8,9,5,3,10,7,0,3,1,5,705.7
6058,52,0,3,1,2,2,4,3,7,4,7,3,5,7,6,2,3,1,3,657.3
6059,34,0,0,1,2,2,6,3,4,4,10,5,1,3,7,0,10,1,1,672.0
6060,24,1,0,1,2,2,7,2,10,3,10,5,4,8,8,0,0,3,2,680.0
6061,34,1,2,0,1,0,8,4,1,0,2,4,3,1,6,0,4,1,2,605.1
6062,52,1,0,0,1,1,7,1,5,2,3,0,1,5,10,0,3,2,3,667.9
6063,34,1,1,0,2,2,3,4,2,10,10,4,0,6,5,6,3,0,1,633.1
6064,34,1,2,0,2,2,5,3,1,0,2,0,1,6,7,0,0,1,4,604.6
6065,34,1,0,1,2,2,5,3,1,0,2,0,1,6,7,0,0,1,4,604.6
6066,49,0,0,0,2,2,4,4,7,5,7,2,3,4,7,10,5,1,2,609.3
6067,52,0,0,1,2,2,8,2,6,10,10,0,3,8,7,5,10,5,4,700.2
6068,34,1,1,0,1,1,2,2,4,4,3,4,0,4,8,0,6,0,0,619.7
6069,34,0,0,0,2,2,3,2,7,0,5,3,2,3,7,0,4,1,3,668.6
6070,52,0,1,0,2,2,2,5,3,10,10,10,3,7,6,3,10,7,4,684.5
6071,34,0,2,1,2,2,6,2,7,2,6,2,2,7,7,3,1,1,5,667.7
6072,52,1,2,1,2,2,2,3,1,1,5,0,1,3,5,0,2,0,1,571.3
6073,34,0,0,1,2,2,7,0,8,8,6,4,3,7,6,0,5,2,4,715.1
6074,34,0,0,0,1,0,8,3,9,2,5,10,2,8,10,10,4,5,4,671.9
6075,49,0,3,0,2,2,8,5,6,6,5,1,1,2,6,0,7,0,2,632.5
6076,34,0,1,1,2,2,8,1,8,10,2,6,3,2,9,0,10,4,5,745.3
6077,49,1,2,1,1,0,3,4,5,2,2,1,0,5,7,4,3,1,3,584.0
6078,24,1,1,1,2,2,7,1,5,2,7,0,1,1,8,0,0,1,4,649.7
6079,34,1,0,1,2,2,3,4,7,2,10,2,1,8,7,0,5,0,2,635.6
6080,34,0,3,1,2,2,9,0,7,10,3,5,1,9,9,0,5,1,4,697.4
6081,52,1,0,0,1,1,2,2,7,2,5,1,4,9,9,0,10,4,2,675.3
6082,34,0,0,1,1,1,8,2,2,3,6,2,1,10,7,2,3,2,3,646.2
6083,34,1,1,0,1,0,3,1,2,1,3,2,4,3,8,4,5,1,2,611.0
6084,34,1,3,0,1,0,3,3,5,2,4,3,4,8,7,0,7,2,3,662.8
6085,34,1,0,1,2,2,3,3,5,2,4,3,4,8,7,0,7,2,3,662.8
6086,34,0,3,1,1,1,1,3,10,10,10,2,7,3,6,0,6,2,1,656.5
6087,52,0,2,1,2,2,6,0,10,10,4,4,3,5,6,0,10,8,4,735.1
6088,52,1,0,0,1,1,9,1,10,10,4,6,9,5,7,0,2,8,4,725.1
6089,52,1,0,0,1,1,9,1,10,10,4,6,9,5,7,0,2,8,4,725.1
6090,34,1,0,0,1,0,4,1,10,7,4,6,3,4,9,0,10,3,1,713.4
6091,34,0,0,1,2,2,7,3,5,10,5,1,1,6,7,0,5,10,5,723.6
6092,34,0,3,0,2,2,7,3,5,10,5,1,1,6,7,0,5,10,5,723.6
6093,34,0,2,1,2,2,6,4,10,9,7,4,4,10,8,2,6,3,4,680.4
6094,49,0,1,1,2,2,5,3,6,10,6,4,6,6,7,0,6,5,2,684.5
6095,52,1,2,0,2,2,3,3,10,10,10,2,3,10,7,0,10,2,1,676.8
6096,49,0,1,1,1,0,2,3,6,6,3,1,3,3,6,0,5,2,2,648.0
6097,34,0,0,1,1,1,2,5,5,2,2,0,0,1,6,0,5,0,1,593.2
6098,34,0,2,1,1,0,2,5,5,2,2,0,0,1,6,0,5,0,1,593.2
6099,34,0,2,1,1,1,2,5,5,2,2,0,0,1,6,0,5,0,1,593.2
6100,49,1,1,1,2,2,7,2,2,5,6,10,5,5,7,0,0,2,5,684.3
6101,49,0,2,1,1,1,3,4,3,4,3,1,3,8,5,10,4,3,3,585.9
6102,24,0,2,0,2,2,9,4,10,10,10,5,8,6,6,2,6,3,2,728.5
6103,34,0,1,1,1,1,5,4,1,8,1,0,5,7,8,5,3,4,5,649.2
6104,52,0,1,0,1,1,8,1,9,8,9,4,2,5,6,0,5,4,2,662.0
6105,34,1,1,1,1,0,2,1,2,3,2,0,1,3,6,0,2,2,2,598.7
6106,52,0,2,1,2,2,9,1,10,10,10,10,9,10,8,3,10,7,5,790.9
6107,52,0,2,0,1,1,3,3,3,6,2,6,2,2,8,0,6,2,2,631.2
6108,52,0,2,1,1,0,3,3,3,6,2,6,2,2,8,0,6,2,2,631.2
6109,49,1,0,1,2,2,8,2,8,8,8,3,3,7,8,0,6,5,3,698.5
6110,34,0,2,0,2,2,9,1,2,2,3,2,2,5,8,1,3,6,3,667.5
6111,34,0,2,0,1,1,0,5,4,3,3,1,0,1,7,0,1,0,1,557.7
6112,34,0,0,1,1,0,4,5,3,3,3,0,2,4,7,0,0,4,1,560.0
6113,49,0,3,0,2,2,3,5,7,3,10,9,2,9,8,1,9,4,1,670.0
6114,34,0,0,0,2,2,5,2,1,1,10,2,1,1,6,0,8,0,4,654.4
6115,52,0,2,0,2,2,10,1,5,2,3,5,4,6,8,0,5,1,1,679.6
6116,52,0,3,0,1,0,0,5,0,3,2,2,1,1,6,0,5,2,5,583.0
6117,34,0,3,0,2,2,5,3,3,7,8,4,2,8,7,0,2,6,5,681.5
6118,34,0,2,0,2,2,5,3,4,5,8,4,2,8,8,0,2,4,5,676.6
6119,52,0,3,1,2,2,3,2,8,4,4,2,3,3,5,0,3,3,4,661.4
6120,49,0,2,0,1,1,5,3,10,10,10,0,5,2,7,0,0,5,3,665.0
6121,49,1,1,0,2,2,7,1,10,9,10,5,2,4,7,0,10,2,1,728.3
6122,34,1,0,0,1,1,7,3,6,7,3,1,5,2,9,0,10,4,1,684.1
6123,34,1,1,1,2,2,10,1,5,10,8,3,5,7,7,10,6,3,3,708.5
6124,34,1,3,0,1,1,1,3,10,4,4,6,5,2,8,0,0,4,3,692.4
6125,52,1,3,0,1,0,2,5,7,7,6,4,3,2,8,10,7,2,2,622.7
6126,34,1,0,1,2,2,10,0,6,2,6,1,4,10,4,5,4,4,1,696.6
6127,52,1,1,1,2,2,5,4,1,5,4,2,0,4,6,2,5,1,4,614.2
6128,52,1,2,1,2,2,5,4,1,5,4,2,0,4,6,2,5,1,4,614.2
6129,52,0,1,1,2,2,4,3,9,10,7,7,1,3,6,7,5,2,3,668.4
6130,52,1,2,0,2,2,10,0,6,8,4,2,1,8,9,0,10,2,5,702.3
6131,52,1,0,0,1,1,10,0,6,8,4,2,1,8,9,0,10,2,5,702.3
6132,49,0,1,1,2,2,9,1,7,10,5,3,2,2,7,2,8,1,1,690.5
6133,34,0,3,1,2,2,7,1,8,5,6,4,3,3,8,0,4,5,2,704.5
6134,34,0,2,1,2,2,3,3,1,0,10,0,3,3,8,0,1,6,3,658.6
6135,49,1,2,0,2,2,5,5,1,0,10,0,0,5,8,0,10,0,1,628.4
6136,49,1,2,0,2,2,8,1,10,10,10,8,5,5,7,0,10,4,5,752.3
6137,49,0,3,0,2,2,0,5,5,5,10,0,0,6,6,4,8,0,3,626.5
6138,34,0,0,1,2,2,2,3,2,10,4,2,2,1,5,4,2,2,1,623.6
6139,34,0,1,1,2,2,8,3,10,10,10,5,6,6,7,3,10,2,5,730.4
6140,34,0,3,0,2,2,10,3,3,2,10,2,0,10,8,0,5,1,1,654.9
6141,34,0,2,1,2,2,6,2,5,10,10,5,2,8,8,1,5,1,2,702.1
6142,34,1,0,0,1,1,7,3,0,0,4,0,1,1,9,0,10,2,2,615.9
6143,24,0,2,0,2,2,7,1,7,5,10,6,7,7,8,0,10,3,5,732.5
6144,34,0,2,0,2,2,0,4,2,2,2,2,1,1,7,0,1,0,1,593.4
6145,49,1,2,1,2,2,4,0,2,0,0,0,2,6,8,0,10,2,3,649.0
6146,34,1,2,0,2,2,8,2,10,3,10,5,7,3,5,0,3,1,2,707.3
6147,34,1,2,0,2,2,4,3,4,3,10,2,4,3,7,0,10,2,0,663.5
6148,34,1,2,1,2,2,2,3,3,0,10,3,3,7,7,6,2,1,1,655.8
6149,34,1,3,0,1,0,8,4,10,5,10,3,7,5,6,5,5,2,3,655.2
6150,34,1,1,0,2,2,7,2,8,5,10,7,4,7,6,0,7,8,2,706.6
6151,34,0,3,1,2,2,6,2,5,3,7,4,6,7,6,2,2,2,2,652.2
6152,34,1,2,1,2,2,7,2,10,7,10,4,7,2,6,0,10,3,5,722.6
6153,34,1,1,0,2,2,4,3,4,3,10,2,4,3,7,0,10,2,0,663.5
6154,49,0,1,0,2,2,8,1,10,8,10,7,4,8,5,3,8,7,5,711.7
6155,34,0,2,0,2,2,7,2,10,2,10,1,1,3,6,0,3,2,1,659.9
6156,34,0,1,0,1,0,3,4,6,6,10,3,4,6,7,0,7,2,2,648.8
6157,49,0,3,1,1,0,8,4,3,10,8,2,1,5,7,0,6,1,3,633.3
6158,49,0,1,1,2,2,8,3,6,5,10,3,5,4,7,4,5,5,2,658.6
6159,49,1,2,0,2,2,6,3,4,4,2,6,0,3,9,0,7,1,3,669.0
6160,34,1,2,1,2,2,5,4,5,3,6,4,0,5,6,6,7,2,2,619.5
6161,49,1,3,1,1,0,7,4,2,2,3,4,2,10,6,6,4,2,4,613.7
6162,34,1,2,0,2,2,7,2,10,7,10,4,7,2,6,0,10,3,5,722.6
6163,52,1,2,0,2,2,2,5,2,10,10,10,4,6,7,0,5,10,2,687.9
6164,34,0,2,0,2,2,7,5,4,10,10,5,0,2,6,5,10,1,3,659.7
6165,34,1,3,1,1,1,2,5,2,3,4,0,1,1,6,4,0,3,1,562.6
6166,34,1,0,1,1,0,2,5,2,3,4,0,1,1,6,4,0,3,1,562.6
6167,52,0,2,0,2,2,2,3,1,0,7,2,1,2,7,0,1,1,2,636.1
6168,49,1,0,0,1,1,3,4,5,5,3,1,1,3,6,4,8,1,2,637.8
6169,34,0,1,1,2,2,7,1,8,5,6,4,3,3,8,0,4,5,2,704.5
6170,34,1,2,0,2,2,7,2,10,7,10,4,7,2,6,0,10,3,5,722.6
6171,49,1,0,0,1,0,8,4,5,10,3,4,1,10,7,10,6,7,1,654.7
6172,34,1,2,1,1,1,3,3,4,2,2,2,2,10,6,10,4,7,1,601.8
6173,24,1,3,1,2,2,7,1,5,0,9,0,3,8,5,0,0,4,2,633.5
6174,34,0,1,0,2,2,1,0,10,1,2,0,0,3,8,0,10,1,3,665.4
6175,52,1,1,1,2,2,5,4,5,3,6,2,1,1,8,2,8,0,3,620.8
6176,34,0,3,0,2,2,8,3,5,2,9,3,6,1,10,0,7,5,1,687.5
6177,49,1,0,1,2,2,9,4,6,4,10,10,3,8,8,2,10,3,3,710.6
6178,34,1,2,1,1,1,7,4,2,5,3,1,2,7,7,4,7,0,4,637.1
6179,34,0,2,0,2,2,1,3,4,4,6,1,1,2,8,0,2,4,3,632.9
6180,34,0,2,0,2,2,5,4,5,10,10,5,10,7,6,0,8,9,5,744.0
6181,24,0,0,1,2,2,5,5,3,3,5,2,4,5,7,1,1,3,3,638.4
6182,24,0,0,1,2,2,5,5,3,3,5,2,4,5,7,1,1,3,3,638.4
6183,49,0,2,1,2,2,5,5,1,1,5,0,1,3,7,0,2,1,5,643.1
6184,52,0,1,1,2,2,9,4,6,5,6,0,2,7,8,8,0,2,5,642.4
6185,34,1,2,1,2,2,4,3,4,3,10,2,4,3,7,0,10,2,0,663.5
6186,49,0,1,1,2,2,5,2,6,1,2,2,4,9,8,0,2,6,0,663.2
6187,34,1,0,1,1,0,3,1,10,6,8,3,3,5,9,0,4,2,5,679.6
6188,34,1,0,1,1,1,3,4,1,0,4,0,3,3,7,0,1,4,4,575.1
6189,34,1,3,0,1,1,4,3,4,3,10,2,4,3,7,0,10,2,0,663.5
6190,34,0,1,0,2,2,5,4,5,3,2,2,3,8,5,0,5,2,1,636.9
6191,34,0,2,0,2,2,7,4,10,3,5,8,4,9,7,7,10,3,3,683.4
6192,49,1,3,1,2,2,2,4,4,0,4,2,2,6,6,7,3,3,3,592.5
6193,49,1,3,0,1,1,2,4,4,0,4,2,2,6,6,7,3,3,3,592.5
6194,49,1,0,1,2,2,2,4,4,0,4,2,2,6,6,7,3,3,3,592.5
6195,49,0,3,1,2,2,8,3,5,1,10,2,1,2,5,0,10,1,5,659.5
6196,49,1,2,1,2,2,7,3,6,6,10,7,3,2,8,10,10,4,2,670.3
6197,49,1,2,0,2,2,5,4,9,3,8,10,5,2,7,8,10,4,3,665.0
6198,49,0,1,1,2,2,8,1,6,7,10,10,5,7,7,0,10,3,3,725.5
6199,52,0,3,0,2,2,8,3,10,6,10,4,8,5,8,0,8,4,3,706.6
6200,52,1,2,1,2,2,4,2,6,10,3,10,5,2,5,0,10,10,5,749.6
6201,52,1,2,1,2,2,3,4,4,6,10,2,10,5,8,0,3,5,4,703.2
6202,52,1,2,0,2,2,3,3,4,2,1,2,0,3,8,2,3,0,5,624.6
6203,34,0,2,0,2,2,4,4,10,10,10,8,1,7,6,0,10,2,4,681.1
6204,49,0,1,0,2,2,5,5,7,10,8,5,3,6,9,0,10,1,2,659.4
6205,49,0,1,1,2,2,7,3,6,10,10,2,6,5,8,0,3,8,3,679.4
6206,34,0,0,0,2,2,10,3,5,10,7,4,1,6,6,3,10,5,5,689.4
6207,49,0,0,1,2,2,5,3,10,10,10,5,10,6,7,0,5,10,3,740.6
6208,34,0,3,0,2,2,8,3,10,10,10,2,2,10,7,0,5,2,2,698.9
6209,49,0,1,1,2,2,7,3,7,10,10,1,3,10,8,1,5,1,2,716.1
6210,49,0,0,0,2,2,10,2,5,3,10,3,3,8,8,0,10,4,2,693.6
6211,49,0,3,1,2,2,5,2,4,8,10,2,3,10,7,2,7,2,5,668.3
6212,34,0,1,1,2,2,3,4,2,3,1,0,1,8,4,7,6,2,1,601.0
6213,34,0,2,1,2,2,9,3,7,10,10,4,5,5,7,0,7,5,3,694.5
6214,52,0,3,0,1,0,5,2,5,8,5,2,1,5,7,0,10,2,2,665.6
6215,49,1,1,1,2,2,5,1,5,10,5,10,5,2,6,5,10,4,1,681.8
6216,34,0,2,0,2,2,6,2,6,5,5,6,8,7,7,2,7,8,4,715.3
6217,34,0,3,1,1,1,4,4,3,9,10,3,5,1,6,2,6,0,1,593.2
6218,34,0,3,1,1,0,3,4,3,4,3,2,5,6,7,0,7,0,4,650.5
6219,52,1,3,0,1,0,2,4,5,10,10,2,1,7,7,0,3,9,5,691.5
6220,34,1,3,1,2,2,8,1,10,10,10,3,5,10,9,0,10,7,5,755.4
6221,34,0,1,1,2,2,8,3,4,6,10,2,2,7,8,0,10,2,1,666.2
6222,52,0,2,0,2,2,7,4,0,10,10,0,1,9,6,0,3,3,3,662.8
6223,34,1,3,0,1,0,7,4,5,2,4,0,4,3,8,5,3,2,4,641.6
6224,49,1,0,0,1,1,0,5,2,3,2,0,3,6,10,1,0,0,0,586.5
6225,49,0,1,1,1,0,10,3,6,8,8,6,7,10,5,0,3,6,5,703.6
6226,34,0,2,0,1,0,4,4,3,9,10,3,5,1,6,2,6,0,1,593.2
6227,34,0,0,1,1,0,4,4,3,9,10,3,5,1,6,2,6,0,1,593.2
6228,34,0,3,0,1,0,4,4,9,7,10,7,7,2,6,2,7,0,2,630.8
6229,49,0,0,1,2,2,9,3,5,4,1,3,1,6,8,0,3,1,4,654.1
6230,34,1,2,1,2,2,3,2,8,8,8,3,0,6,9,4,7,1,3,696.8
6231,52,0,2,1,2,2,9,5,5,4,5,3,3,5,9,6,3,1,3,635.4
6232,34,1,0,1,1,1,2,1,3,1,1,0,1,2,8,2,0,2,2,600.6
6233,49,1,2,1,2,2,5,2,4,2,10,1,1,4,7,5,8,2,2,643.3
6234,34,0,2,0,1,0,5,3,5,3,10,5,5,2,6,5,4,8,3,641.0
6235,49,0,2,1,1,1,7,4,4,10,10,3,4,9,4,0,10,3,5,659.0
6236,34,0,2,0,1,1,2,5,10,2,10,3,3,10,4,7,5,3,3,630.3
6237,49,1,2,0,2,2,10,5,2,10,10,10,10,10,5,5,10,10,1,730.8
6238,34,0,1,0,1,1,6,3,6,7,6,10,3,2,8,0,10,2,2,666.9
6239,34,0,0,1,2,2,10,0,3,10,10,5,1,1,6,0,10,8,0,698.6
6240,49,1,2,0,1,0,0,5,2,0,10,5,0,3,6,10,3,0,2,564.7
6241,49,0,2,1,2,2,5,2,7,2,3,2,0,5,7,0,4,0,3,658.8
6242,49,0,2,1,2,2,5,4,10,10,5,3,4,10,8,0,3,5,5,707.6
6243,52,0,0,0,2,2,2,2,5,3,5,4,4,6,7,10,6,8,1,621.6
6244,24,0,0,0,2,2,4,3,10,9,7,0,6,10,7,3,3,5,2,683.6
6245,34,1,0,0,1,1,8,1,4,4,5,7,4,10,8,2,4,5,3,702.5
6246,52,0,3,0,2,2,2,2,5,3,5,4,4,6,7,10,6,8,1,621.6
6247,49,1,1,1,2,2,9,0,7,0,1,0,4,10,7,10,1,0,5,649.6
6248,49,1,3,1,2,2,9,0,7,0,1,0,4,10,7,10,1,0,5,647.9
6249,34,0,3,1,1,1,5,3,6,2,1,2,1,6,6,0,5,1,5,655.4
6250,24,1,1,0,2,2,9,4,9,9,10,10,8,5,7,10,10,6,3,730.2
6251,24,0,0,1,2,2,4,3,10,9,7,0,6,10,7,3,3,5,2,683.6
6252,34,0,2,0,2,2,6,1,4,10,8,6,4,7,8,0,10,4,4,722.3
6253,34,1,2,0,1,0,2,1,3,1,1,0,1,2,8,2,0,2,2,600.6
6254,49,0,2,0,2,2,5,3,4,10,3,3,0,1,5,2,6,2,3,645.7
6255,52,0,3,1,2,2,10,4,10,6,2,1,1,1,9,0,4,2,2,649.9
6256,49,1,1,1,1,0,2,3,1,0,1,0,0,1,9,0,1,0,4,576.8
6257,34,1,2,0,2,2,6,1,5,5,2,2,1,2,8,0,10,3,5,685.6
6258,49,0,2,1,2,2,8,0,10,10,10,2,4,8,7,0,10,1,5,751.2
6259,24,0,1,1,1,0,8,1,10,10,10,10,10,5,6,0,10,10,2,750.4
6260,49,1,3,1,2,2,2,3,4,1,5,1,1,1,6,4,1,4,1,589.8
6261,24,0,1,1,1,1,3,5,2,4,5,5,2,8,3,10,4,10,2,629.7
6262,34,1,2,1,1,1,6,3,5,7,4,3,4,4,7,0,4,4,3,633.1
6263,49,0,2,0,2,2,3,2,4,4,2,1,1,1,7,0,2,1,5,629.1
6264,49,0,0,1,2,2,10,2,10,10,5,4,3,8,8,0,10,2,5,729.3
6265,49,0,3,0,2,2,2,5,8,6,7,2,1,2,6,0,7,1,4,634.2
6266,49,0,3,1,2,2,9,4,2,5,2,1,1,10,7,0,8,0,5,695.5
6267,52,1,3,0,1,1,3,5,3,6,8,5,2,6,7,4,6,2,3,633.5
6268,49,0,2,1,2,2,9,4,7,10,10,10,10,1,7,1,9,2,3,703.9
6269,52,0,2,1,2,2,6,3,3,5,6,2,4,8,6,10,3,2,5,676.2
6270,34,1,2,1,2,2,10,4,10,5,10,5,10,2,8,0,10,10,4,711.1
6271,34,0,0,1,1,0,0,4,5,2,5,2,4,6,8,10,8,3,1,603.1
6272,34,1,3,0,1,1,4,3,3,5,6,5,4,1,7,7,4,5,0,627.4
6273,34,0,1,0,2,2,1,5,5,10,2,2,1,4,5,10,10,1,1,629.3
6274,49,1,0,0,1,0,0,5,5,3,5,0,0,10,7,10,5,1,1,598.6
6275,24,0,1,1,2,2,7,3,10,10,10,0,0,5,8,5,1,3,5,679.4
6276,52,0,3,1,2,2,9,3,4,7,9,2,9,5,7,0,7,9,3,697.9
6277,34,1,0,0,1,0,3,3,9,10,8,3,2,6,6,4,5,3,5,687.7
6278,52,0,3,0,2,2,8,4,10,10,3,10,3,8,7,0,7,2,3,718.9
6279,52,0,2,1,2,2,5,1,6,7,10,1,5,7,6,10,7,8,2,684.5
6280,34,1,0,1,2,2,6,1,7,4,5,3,3,3,8,0,7,4,2,668.8
6281,49,0,1,1,2,2,7,2,10,8,10,8,7,9,8,7,7,8,4,717.6
6282,34,0,1,1,2,2,8,5,3,10,7,5,0,1,5,4,10,10,2,661.0
6283,49,0,2,1,2,2,10,1,10,10,6,8,10,10,8,0,10,10,5,772.2
6284,52,0,0,1,2,2,10,4,4,9,6,2,1,6,8,0,8,1,5,693.2
